objectid,name,address,address2,municipal,state,zipcode,latitude,longitude,prim_type
2049,7-Eleven,92 Broad St # 1, ,Marlborough,MA,1752,42.343893,-71.563258,Convenience
2050,7-Eleven,127 Main St, ,Milford,MA,1757,42.149,-71.507165,Convenience
2051,7-Eleven,173 Chestnut St, ,Needham,MA,2492,42.278085,-71.23269,Convenience
2052,7-Eleven,845 Highland Ave, ,Needham Heights,MA,2494,42.294296,-71.235678,Convenience
2053,7-Eleven,1024 Cove Rd, ,New Bedford,MA,2744,41.614711,-70.919779,Convenience
2054,7-Eleven,1389 Phillips Rd, ,New Bedford,MA,2745,41.706537,-70.946856,Convenience
2055,7-Eleven,1499 Acushnet Ave, ,New Bedford,MA,2746,41.661824,-70.928087,Convenience
2056,7-Eleven,45 Coggeshall St, ,New Bedford,MA,2746,41.656216,-70.919193,Convenience
2057,7-Eleven,489 Rockdale Ave, ,New Bedford,MA,2740,41.624317,-70.946538,Convenience
2058,7-Eleven,13 1/2 Pond St, ,Newburyport,MA,1950,42.806677,-70.873542,Convenience
2059,7-Eleven,1639 Centre St, ,Newton,MA,2461,42.320419,-71.205218,Convenience
2060,7-Eleven,314 Boston Rd, ,North Billerica,MA,1862,42.571369,-71.276915,Convenience
2061,7-Eleven,95 Washington St, ,Norwell,MA,2061,42.171974,-70.878033,Convenience
2062,7-Eleven,290 Vanderbilt Ave, ,Norwood,MA,2062,42.171782,-71.187778,Convenience
2063,7-Eleven,100 Lynn St, ,Peabody,MA,1960,42.511342,-70.947043,Convenience
2064,7-Eleven,23 Newbury St, ,Peabody,MA,1960,42.521927,-70.996621,Convenience
2065,7-Eleven,79 Lowell St, ,Peabody,MA,1960,42.527296,-70.931392,Convenience
2066,7-Eleven,2 Wilkens Dr # 200, ,Plainville,MA,2762,42.009563,-71.307042,Convenience
2067,7-Eleven,324 Court St, ,Plymouth,MA,2360,41.974082,-70.685204,Convenience
2068,7-Eleven,367 Court St, ,Plymouth,MA,2360,41.977479,-70.687708,Convenience
2069,7-Eleven,507 State Rd, ,Plymouth,MA,2360,41.923932,-70.570477,Convenience
2070,7-Eleven,137 Bradford St, ,Provincetown,MA,2657,42.053135,-70.186024,Convenience
2071,7-Eleven,230 Washington St, ,Quincy,MA,2169,42.250133,-70.993596,Convenience
2072,7-Eleven,363 Hancock St, ,Quincy,MA,2171,42.274553,-71.026874,Convenience
2073,7-Eleven,721 Hancock St, ,Quincy,MA,2170,42.266415,-71.014596,Convenience
2074,7-Eleven,75 Copeland St, ,Quincy,MA,2169,42.242767,-71.018987,Convenience
2075,7-Eleven,78 Franklin St, ,Quincy,MA,2169,42.249955,-70.994291,Convenience
2076,7-Eleven,1120 N Shore Rd, ,Revere,MA,2151,42.418475,-70.990867,Convenience
2077,7-Eleven,127 Broadway, ,Revere,MA,2151,42.40532,-71.015484,Convenience
2078,7-Eleven,270 Union St, ,Rockland,MA,2370,42.129702,-70.912768,Convenience
2079,7-Eleven,1436 Centre St # 38, ,Roslindale,MA,2131,42.293354,-71.137177,Convenience
2080,7-Eleven,28 Norman St # 4, ,Salem,MA,1970,42.520195,-70.897265,Convenience
2081,7-Eleven,13 Jane Dr, ,Saugus,MA,1906,42.477678,-71.012775,Convenience
2082,7-Eleven,304 Lincoln Ave # 3, ,Saugus,MA,1906,42.449642,-70.997162,Convenience
2083,7-Eleven,32 Hamilton St, ,Saugus,MA,1906,42.465614,-71.006824,Convenience
2084,7-Eleven,32 Hamilton St, ,Saugus,MA,1906,42.465614,-71.006824,Convenience
2085,7-Eleven,68 Pond St, ,Sharon,MA,2067,42.121188,-71.177665,Convenience
2086,7-Eleven,38 Maple St, ,Shrewsbury,MA,1545,42.28401,-71.721365,Convenience
2087,7-Eleven,994 County St, ,Somerset,MA,2726,41.746774,-71.144619,Convenience
2088,7-Eleven,582 Broadway, ,Somerville,MA,2145,42.398331,-71.108452,Convenience
2089,7-Eleven,734 Broadway, ,Somerville,MA,2144,42.400272,-71.113388,Convenience
2090,7-Eleven,436 Newton St, ,South Hadley,MA,1075,42.237669,-72.580626,Convenience
2091,7-Eleven,450 Cooley St, ,Springfield,MA,1128,42.0916,-72.500292,Convenience
2092,7-Eleven,295 Amherst Rd, ,Sunderland,MA,1375,42.451412,-72.563331,Convenience
2093,7-Eleven,500 Myles Standish Blvd # 2, ,Taunton,MA,2780,41.957902,-71.134382,Convenience
2094,7-Eleven,1699 Shawsheen St # 8, ,Tewksbury,MA,1876,42.621552,-71.183455,Convenience
2095,7-Eleven,910 Andover St # 2, ,Tewksbury,MA,1876,42.647257,-71.271149,Convenience
2096,7-Eleven,193 Albion St, ,Wakefield,MA,1880,42.500754,-71.076863,Convenience
2097,7-Eleven,395 High Plain St, ,Walpole,MA,2081,42.140318,-71.220836,Convenience
2098,7-Eleven,909 Main St # 909-911, ,Walpole,MA,2081,42.147711,-71.252014,Convenience
2099,7-Eleven,131 Lexington St, ,Waltham,MA,2452,42.381086,-71.23572,Convenience
2100,7-Eleven,3 Mount Auburn St, ,Watertown,MA,2472,42.36559,-71.183299,Convenience
2101,7-Eleven,650 Mount Auburn St, ,Watertown,MA,2472,42.371814,-71.157565,Convenience
2102,7-Eleven,95 Main St, ,Webster,MA,1570,42.058181,-71.878441,Convenience
2103,7-Eleven,5 Route 28, ,West Harwich,MA,2671,41.668592,-70.121595,Convenience
2104,7-Eleven,1710 Centre St, ,West Roxbury,MA,2132,42.286986,-71.148914,Convenience
2105,7-Eleven,2196 Cranberry Hwy, ,West Wareham,MA,2576,41.801166,-70.773312,Convenience
2106,7-Eleven,444 Route 28, ,West Yarmouth,MA,2673,41.65104,-70.240876,Convenience
2107,7-Eleven,2 South St, ,Westborough,MA,1581,42.269347,-71.612399,Convenience
2108,7-Eleven,259 Bridge St, ,Weymouth,MA,2191,42.242688,-70.95483,Convenience
2109,7-Eleven,359 Bedford St, ,Whitman,MA,2382,42.070841,-70.947461,Convenience
2110,7-Eleven,15 Blossom Hill Rd, ,Winchester,MA,1890,42.448604,-71.158684,Convenience
2111,7-Eleven,43 Revere St, ,Winthrop,MA,2152,42.382044,-70.980791,Convenience
2112,7-Eleven,289 Montvale Ave, ,Woburn,MA,1801,42.479509,-71.122263,Convenience
2113,7-Eleven,121 June St, ,Worcester,MA,1602,42.264458,-71.833722,Convenience
2114,7-Eleven,1280 Grafton St, ,Worcester,MA,1604,42.236055,-71.752022,Convenience
2115,7-Eleven,1442 Grafton St, ,Worcester,MA,1604,42.23316,-71.746549,Convenience
2116,7-Eleven,2 Blackstone River Rd, ,Worcester,MA,1607,42.23499,-71.796658,Convenience
2117,7-Eleven,507 Main St # 1, ,Worcester,MA,1608,42.261943,-71.802569,Convenience
2118,786 A 1 Market Inc,359 Moody St, ,Waltham,MA,2453,42.370021,-71.237162,Convenience
2119,A & J Variety,107 Ames St, ,Brockton,MA,2302,42.10202,-71.016625,Convenience
2120,A C Convenience & Deli,220 River St, ,Waltham,MA,2453,42.371219,-71.224573,Convenience
2121,A G United,95 Main St, ,Webster,MA,1570,42.058181,-71.878441,Convenience
2122,A J Mart,459 Main St, ,Hyannis,MA,2601,41.651302,-70.286177,Convenience
2123,ABS Gas & Go,115 Lunenburg St, ,Fitchburg,MA,1420,42.583492,-71.785234,Convenience
2124,ABS-American Business Systems,315 Littleton Rd # 1, ,Chelmsford,MA,1824,42.58108,-71.391194,Convenience
2125,Adam Mini Mart,4 Adams St, ,Holyoke,MA,1040,42.194594,-72.607912,Convenience
2126,Afroja Corp,133 County St, ,New Bedford,MA,2744,41.619852,-70.923789,Convenience
2127,Airport Plaza Mart,202 S Meadow Rd # 2, ,Plymouth,MA,2360,41.915771,-70.728514,Convenience
2128,Al Haneen,322 Pleasant St, ,Worcester,MA,1609,42.263875,-71.813341,Convenience
2129,Alex Market III,2825 Washington St, ,Roxbury,MA,2119,42.321289,-71.092735,Convenience
2130,All For A Dollar Inc,200 Franklin Village Dr, ,Franklin,MA,2038,42.089036,-71.42312,Convenience
2131,All In One Convenience,315 Park Ave, ,Revere,MA,2151,42.412432,-71.020781,Convenience
2132,Alltown,265 Granite St, ,Braintree,MA,2184,42.219595,-71.028317,Convenience
2133,Alltown,656 Boston Post Rd E, ,Marlborough,MA,1752,42.350583,-71.504254,Convenience
2134,Alltown,710 High St, ,Westwood,MA,2090,42.224217,-71.222343,Convenience
2135,American Farms Convenience Str,424 Hartford Tpke, ,Shrewsbury,MA,1545,42.252272,-71.706132,Convenience
2136,Amherst Market,259 Triangle St, ,Amherst,MA,1002,42.38136,-72.518984,Convenience
2137,Andy's Convenience Inc,864 Broadway, ,Haverhill,MA,1832,42.788343,-71.138222,Convenience
2138,Anthony Market,407 Meridian St, ,Boston,MA,2128,42.380376,-71.038999,Convenience
2139,Aquino Mini Mart,178 Oakland St, ,Springfield,MA,1108,42.089972,-72.563555,Convenience
2140,Arianna Convenience Store,51 Montmorenci St, ,Springfield,MA,1107,42.118156,-72.600923,Convenience
2141,Artery Groceries,1000 Southern Artery, ,Quincy,MA,2169,42.240874,-70.980857,Convenience
2142,Ashby Wilmart,1274 Main St, ,Ashby,MA,1431,42.682417,-71.835139,Convenience
2143,Ashley Boulevard Market,700 Ashley Blvd, ,New Bedford,MA,2745,41.679115,-70.933244,Convenience
2144,Auburndale Market,345 Auburn St, ,Auburndale,MA,2466,42.346378,-71.248697,Convenience
2145,Avonline Mini Mart,2 Memorial Dr, ,Avon,MA,2322,42.122823,-71.034059,Convenience
2146,B D Mart,2701 Boston Rd # 100, ,Wilbraham,MA,1095,42.150816,-72.429811,Convenience
2147,B M Convenience Store,309 Whittenton St, ,Taunton,MA,2780,41.923523,-71.101272,Convenience
2148,Bay Square Market,950 Massachusetts Ave, ,Cambridge,MA,2139,42.3685,-71.110138,Convenience
2149,Becket Country Store & Cafe,609 Main St, ,Becket,MA,1223,42.278169,-73.059895,Convenience
2150,Bedford Street Xtra Mart,1012 Bedford St, ,Fall River,MA,2723,41.698643,-71.136984,Convenience
2151,Big Town Pantry,420 Franklin St, ,Framingham,MA,1702,42.288577,-71.428248,Convenience
2152,Biz Mini Mart,425 Main St # A, ,Oxford,MA,1540,42.129011,-71.864579,Convenience
2153,Bob's Market,163 W Wyoming Ave, ,Melrose,MA,2176,42.453776,-71.075046,Convenience
2154,Borahs Convenience,175 Rantoul St, ,Beverly,MA,1915,42.54761,-70.883914,Convenience
2155,Boston Bottle,372 Commercial St, ,Boston,MA,2109,42.360568,-71.053869,Convenience
2156,Boston Convenience,1235 Washington St # 7, ,East Weymouth,MA,2189,42.195505,-70.926528,Convenience
2157,Boston Food Shops & Deli,390 Washington St, ,Braintree,MA,2184,42.219386,-71.003192,Convenience
2158,Boston Street Mini Mart,96 Boston St, ,Salem,MA,1970,42.520339,-70.911421,Convenience
2159,Bostonian One Stop Shop,386 Columbia Rd, ,Hanover,MA,2339,42.109711,-70.81153,Convenience
2160,Bow Street Market,92 Bow St, ,Everett,MA,2149,42.397276,-71.063649,Convenience
2161,Bowdoin Food Corp,217 Bowdoin St, ,Dorchester,MA,2122,42.305587,-71.067734,Convenience
2162,Braintree Market & Deli,978 Liberty St, ,Braintree,MA,2184,42.189363,-70.985811,Convenience
2163,Brasuca Store,328 Washington St, ,Weymouth,MA,2188,42.212374,-70.960405,Convenience
2164,Brattle Stop Market,1 Brattle St # 1, ,Worcester,MA,1606,42.314282,-71.819034,Convenience
2165,Brazil Mini Mart,19 Sycamore Meadow Rd, ,Sunderland,MA,1375,42.468911,-72.574861,Convenience
2166,Brazil Store,243 Church St # J, ,Pembroke,MA,2359,42.106867,-70.761383,Convenience
2167,Brazilian Express Plus,34 Wyman St, ,Stoughton,MA,2072,42.124021,-71.102644,Convenience
2168,Brian's Place,93 Gardner Rd, ,Winchendon,MA,1475,42.640865,-72.00535,Convenience
2169,Briggs Corner Store,1503 Park St, ,Attleboro,MA,2703,41.912312,-71.258983,Convenience
2170,Brkley Farms Convenience Store,539 Berkley St, ,Berkley,MA,2779,41.86952,-71.095764,Convenience
2171,Broadway Convenience Store,35 Willie St # 4, ,Lowell,MA,1854,42.644073,-71.321641,Convenience
2172,Broadway Convenient Mart,632 Broadway, ,Revere,MA,2151,42.414626,-71.009718,Convenience
2173,Broadway Foodmart,18 Norwood St, ,Everett,MA,2149,42.407175,-71.056549,Convenience
2174,Broadway Mini Mart,9 Broadway, ,Lawrence,MA,1840,42.703707,-71.167189,Convenience
2175,Brockton Convenience Store,158 Montello St, ,Brockton,MA,2301,42.082517,-71.016791,Convenience
2176,Brookline Village Convince Inc,1 Harvard Sq, ,Brookline,MA,2445,42.333058,-71.118494,Convenience
2177,Buck Island Country Store,528 Buck Island Rd, ,West Yarmouth,MA,2673,41.66074,-70.25535,Convenience
2178,Bucklin Neighbors,195 State St, ,Buckland,MA,1338,42.583993,-72.798999,Convenience
2179,Bucky's,528 Buck Island Rd, ,West Yarmouth,MA,2673,41.66074,-70.25535,Convenience
2180,Bud's Verity,916 Warren Ave, ,Brockton,MA,2301,42.067275,-71.019991,Convenience
2181,Budget Mart,229 Florence St, ,Roslindale,MA,2131,42.285567,-71.120202,Convenience
2182,Buena Vista Convenience,161 Washington St, ,Somerville,MA,2143,42.380132,-71.090223,Convenience
2183,Buscemi's Convenience,275 Cox St, ,Hudson,MA,1749,42.403238,-71.55126,Convenience
2184,Buscemi's Townline Convenience,37 Main St, ,Acton,MA,1720,42.451168,-71.453658,Convenience
2185,C C,463 State St, ,Springfield,MA,1105,42.107549,-72.577148,Convenience
2186,C Mart,668 N Main St, ,East Longmeadow,MA,1028,42.080977,-72.539115,Convenience
2187,C-Store,319 N Main St, ,Natick,MA,1760,42.313271,-71.359914,Convenience
2188,Cadexco,4197 Washington St, ,Roslindale,MA,2131,42.287232,-71.127592,Convenience
2189,Calderon Market,152 Sumner St, ,Boston,MA,2128,42.369615,-71.041029,Convenience
2190,Cape Cod Convenience,50 Long Pond Dr, ,South Yarmouth,MA,2664,41.657453,-70.205957,Convenience
2191,Cape Side Convenience,105 Trowbridge Rd, ,Buzzards Bay,MA,2532,41.742431,-70.589806,Convenience
2192,Capeway Convenience Store,3187 Cranberry Hwy, ,East Wareham,MA,2538,41.751002,-70.630624,Convenience
2193,Capital Brasil,83 Broadway, ,Somerville,MA,2145,42.387441,-71.081921,Convenience
2194,Capital Farms,554 Boston Post Rd E, ,Marlborough,MA,1752,42.348252,-71.507928,Convenience
2195,Casanova,102 Central St, ,Milford,MA,1757,42.139968,-71.517274,Convenience
2196,Castle Hill Mini Mart,280 Jefferson Ave, ,Salem,MA,1970,42.50477,-70.901192,Convenience
2197,Ccc's Cleveland Circle Cnvnc,358 Chestnut Hill Ave, ,Brighton,MA,2135,42.336775,-71.151389,Convenience
2198,Cedars Food Mart & Grill,405 Armory St, ,Springfield,MA,1104,42.120539,-72.585586,Convenience
2199,Chab's Daily Mart,291 Quincy Ave, ,Quincy,MA,2169,42.240501,-70.987764,Convenience
2200,Chandler Market,216 Chandler St # A, ,Worcester,MA,1609,42.260709,-71.818747,Convenience
2201,Chansky Super Market,161 Sutherland Rd, ,Brighton,MA,2135,42.341334,-71.1468,Convenience
2202,Charlies Corner Store,1300 Gorham St, ,Lowell,MA,1852,42.620294,-71.304767,Convenience
2203,Chicopee Convenience Mart,201 Exchange St, ,Chicopee,MA,1013,42.147977,-72.609353,Convenience
2204,Chicopee Street General Store,957 Chicopee St # 1, ,Chicopee,MA,1013,42.190786,-72.60216,Convenience
2205,Christy's Of Cape Cod,317 Falmouth Rd, ,Hyannis,MA,2601,41.662911,-70.299044,Convenience
2206,Circle K,24 Rocky Hill Rd, ,Amesbury,MA,1913,42.846239,-70.915371,Convenience
2207,Circle K,4 Chace Rd, ,East Freetown,MA,2717,41.770491,-70.957206,Convenience
2208,Circle K,PO Box 2640, ,Fall River,MA,2722,41.701304,-71.154483,Convenience
2209,Circle K,223 Mohawk Trl, ,Greenfield,MA,1301,42.601051,-72.598025,Convenience
2210,Circle K,337 Appleton St, ,Holyoke,MA,1040,42.20613,-72.611632,Convenience
2211,Circle K,47 Harding St, ,Middleboro,MA,2346,41.902646,-70.969219,Convenience
2212,Circle K,1112 Bay St, ,Springfield,MA,1109,42.132594,-72.54786,Convenience
2213,Circle K,250 Main St, ,Stoneham,MA,2180,42.484832,-71.099854,Convenience
2214,Circle K,1400 Russell Rd, ,Westfield,MA,1085,42.149895,-72.814796,Convenience
2215,Circle K,1 Sunderland Rd, ,Whately,MA,1093,42.444611,-72.635702,Convenience
2216,Circle K,6 Route 116, ,Whately,MA,1093,42.444611,-72.635702,Convenience
2217,Citco Chicopee Convenience,1177 Granby Rd, ,Chicopee,MA,1020,42.173953,-72.587438,Convenience
2218,City Convenience,23 Beacon St, ,Boston,MA,2108,42.357979,-71.062564,Convenience
2219,City Convenience,541 Commonwealth Ave, ,Boston,MA,2215,42.349216,-71.097042,Convenience
2220,City Convenience,86 Massachusetts Ave, ,Boston,MA,2115,42.348733,-71.088118,Convenience
2221,City Mart,576 Haverhill St, ,Lawrence,MA,1841,42.704178,-71.181002,Convenience
2222,City Mart,1130 Pleasant St, ,Worcester,MA,1602,42.278321,-71.855266,Convenience
2223,City Mini Mart,226 Washington St, ,Boston,MA,2108,42.358158,-71.057843,Convenience
2224,City Wheel Mini Mart,2041 Memorial Dr, ,Chicopee,MA,1020,42.212879,-72.571477,Convenience
2225,Clover Hill Country Store,1839 Lower Rd, ,Hardwick,MA,1037,42.352887,-72.191516,Convenience
2226,Colbees Convenience,650 Plymouth St, ,East Bridgewater,MA,2333,42.016292,-70.940347,Convenience
2227,College Convenience,281 Huntington Ave, ,Boston,MA,2115,42.341988,-71.086462,Convenience
2228,Columbia Market,151 Columbia St, ,Cambridge,MA,2139,42.366853,-71.097989,Convenience
2229,Concord Convenience,107 Lowell Rd, ,Concord,MA,1742,42.464123,-71.35268,Convenience
2230,Convenience Market,270 Broadway, ,Revere,MA,2151,42.407762,-71.013849,Convenience
2231,Convenience Mart,779 S Franklin St, ,Holbrook,MA,2343,42.129306,-71.008047,Convenience
2232,Convenience Plus,7 Main St, ,North Reading,MA,1864,42.565886,-71.108077,Convenience
2233,Convenience Plus,115 Dalton Ave, ,Pittsfield,MA,1201,42.457974,-73.228439,Convenience
2234,Convenience Station,105 White St, ,Haverhill,MA,1830,42.779726,-71.079567,Convenience
2235,Convenience Store,414 W Grove St, ,Middleboro,MA,2346,41.896251,-70.948446,Convenience
2236,Convenient Corner,1688 Dorchester Ave, ,Dorchester,MA,2122,42.292568,-71.06234,Convenience
2237,Convenient Food Mart,3 Elm St, ,Wakefield,MA,1880,42.502824,-71.068845,Convenience
2238,Convenient Food Mart,880 Main St, ,Woburn,MA,1801,42.506561,-71.160747,Convenience
2239,Corner Food Mart,640 Main St # 1, ,Hyannis,MA,2601,41.649114,-70.291704,Convenience
2240,Corner Store,444 Front St, ,Chicopee,MA,1013,42.148061,-72.600011,Convenience
2241,Corner Store,49 Walnut St, ,Maynard,MA,1754,42.429265,-71.449845,Convenience
2242,Corner Store & Deli,296 Shawsheen Ave # 1, ,Wilmington,MA,1887,42.561347,-71.202594,Convenience
2243,Costa's Cash Express,46 County St, ,New Bedford,MA,2744,41.616542,-70.922216,Convenience
2244,Costa's Convenience Store,184 Bremen St, ,Boston,MA,2128,42.373091,-71.034307,Convenience
2245,Country Fair,423 James St, ,Chicopee,MA,1020,42.202533,-72.576409,Convenience
2246,Country Farm,144 E Main St, ,Fall River,MA,2724,41.688471,-71.166613,Convenience
2247,Country Farm,365 Barlows Landing Rd, ,Pocasset,MA,2559,41.692953,-70.618998,Convenience
2248,Country Farms,3 Cedar St, ,Hopkinton,MA,1748,42.2291,-71.522325,Convenience
2249,Country Mart,397 Little River Rd, ,Westfield,MA,1085,42.100076,-72.716555,Convenience
2250,Country Store At Jiminy Peak,37 Corey Rd, ,Hancock,MA,1237,42.555898,-73.294325,Convenience
2251,Countryland Mini Mart,67 Main St, ,Ashburnham,MA,1430,42.607286,-71.931497,Convenience
2252,County General Convenience,518 County St, ,New Bedford,MA,2740,41.637616,-70.930728,Convenience
2253,Cranberry Deli & Convenience,1375 Main St # 3, ,Hanson,MA,2341,42.04127,-70.891148,Convenience
2254,Crescent Variety Inc,163 Crescent St # A, ,Brockton,MA,2302,42.080642,-71.015003,Convenience
2255,Crimson Corner,1394 Massachusetts Ave, ,Cambridge,MA,2138,42.373874,-71.118934,Convenience
2256,Crossroads Marketplace,1060 Main St, ,Leicester,MA,1524,42.246627,-71.908616,Convenience
2257,Crystals General Store,1120 Main St # 1, ,Tewksbury,MA,1876,42.609583,-71.229712,Convenience
2258,Cumberland Farms,176 S Main St, ,Acushnet,MA,2743,41.680752,-70.9089,Convenience
2259,Cumberland Farms,837 Suffield St, ,Agawam,MA,1001,42.060988,-72.631719,Convenience
2260,Cumberland Farms,241 Main St, ,Amesbury,MA,1913,42.847241,-70.930178,Convenience
2261,Cumberland Farms,19 Montague Rd, ,Amherst,MA,1002,42.411157,-72.530521,Convenience
2262,Cumberland Farms,360 College St, ,Amherst,MA,1002,42.373154,-72.501691,Convenience
2263,Cumberland Farms,67 Main St, ,Ashburnham,MA,1430,42.607286,-71.931497,Convenience
2264,Cumberland Farms,297 Main St, ,Athol,MA,1331,42.593581,-72.233453,Convenience
2265,Cumberland Farms,1128 Oakhill Ave, ,Attleboro,MA,2703,41.911979,-71.258372,Convenience
2266,Cumberland Farms,220 Pleasant St, ,Attleboro,MA,2703,41.951399,-71.273357,Convenience
2267,Cumberland Farms,60 Park St, ,Ayer,MA,1432,42.56455,-71.591833,Convenience
2268,Cumberland Farms,35 Elm St, ,Baldwinville,MA,1436,42.608912,-72.074966,Convenience
2269,Cumberland Farms,10 Moulton St, ,Barre,MA,1005,42.421667,-72.104476,Convenience
2270,Cumberland Farms,459 Hartford Ave, ,Bellingham,MA,2019,42.132075,-71.447778,Convenience
2271,Cumberland Farms,1 Main St, ,Blackstone,MA,1504,42.015261,-71.528312,Convenience
2272,Cumberland Farms,628 E 5th St, ,Boston,MA,2127,42.334164,-71.0355,Convenience
2273,Cumberland Farms,831 Washington St, ,Braintree,MA,2184,42.204478,-71.005251,Convenience
2274,Cumberland Farms,148 Chestnut Hill Ave, ,Brighton,MA,2135,42.342044,-71.153812,Convenience
